CarerID,WorkerType,Latitude,Longitude,PreferredAreaLatitude,PreferredAreaLongitude,MaxTravelDistanceMiles,ExperienceInYears,Skills,Gender,Languages,VehicleType,WorkingDays,OffDays,ShiftStart,ShiftEnd,ContractHoursPerWeek,MaxDailyHours,MaxWeeklyHours,PreferredShift,Date,DayOfWeek,Status
C0095,Part-Time,51.594578,0.102725,51.593276,0.134978,5,7,"Dementia Care, Mobility Support",Other,"French, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,20:00,25,8,35,Flexible,05/06/2026,Friday,Available
C0095,Part-Time,51.594578,0.102725,51.593276,0.134978,5,7,"Dementia Care, Mobility Support",Other,"French, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,20:00,25,8,35,Flexible,06/06/2026,Saturday,Available
C0096,Student,51.625303,-0.203578,51.628253,-0.216315,5,5,"Personal Care, Mobility Support",Female,"French, English",Bicycle,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",13:00,20:00,10,6,20,Morning,06/06/2026,Saturday,Available
C0096,Student,51.625303,-0.203578,51.628253,-0.216315,5,5,"Personal Care, Mobility Support",Female,"French, English",Bicycle,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",13:00,20:00,10,6,20,Morning,07/06/2026,Sunday,Available
C0097,Part-Time,51.389226,0.180587,51.420283,0.136801,5,3,"Mobility Support, First Aid",Male,", French",Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,21:00,30,8,31,Afternoon,01/06/2026,Monday,Available
C0097,Part-Time,51.389226,0.180587,51.420283,0.136801,5,3,"Mobility Support, First Aid",Male,", French",Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,21:00,30,8,31,Afternoon,02/06/2026,Tuesday,Available
C0097,Part-Time,51.389226,0.180587,51.420283,0.136801,5,3,"Mobility Support, First Aid",Male,", French",Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,21:00,30,8,31,Afternoon,03/06/2026,Wednesday,Available
C0097,Part-Time,51.389226,0.180587,51.420283,0.136801,5,3,"Mobility Support, First Aid",Male,", French",Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,21:00,30,8,31,Afternoon,04/06/2026,Thursday,Available
C0097,Part-Time,51.389226,0.180587,51.420283,0.136801,5,3,"Mobility Support, First Aid",Male,", French",Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,21:00,30,8,31,Afternoon,05/06/2026,Friday,Available
C0097,Part-Time,51.389226,0.180587,51.420283,0.136801,5,3,"Mobility Support, First Aid",Male,", French",Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,21:00,30,8,31,Afternoon,06/06/2026,Saturday,Available
C0098,Part-Time,51.600268,0.210789,51.606211,0.182361,8,3,"Meal Preparation, Medication Support, Dementia Care",Other,"English, English, punjabi",Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",06:00,12:00,20,8,32,Flexible,06/06/2026,Saturday,Available
C0098,Part-Time,51.600268,0.210789,51.606211,0.182361,8,3,"Meal Preparation, Medication Support, Dementia Care",Other,"English, English, punjabi",Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",06:00,12:00,20,8,32,Flexible,07/06/2026,Sunday,Available
C0099,Part-Time,51.629939,-0.032047,51.580014,-0.047467,12,3,"First Aid, Mobility Support, Dementia Care",Female,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",11:00,16:00,25,8,35,Evening,01/06/2026,Monday,Available
C0099,Part-Time,51.629939,-0.032047,51.580014,-0.047467,12,3,"First Aid, Mobility Support, Dementia Care",Female,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",11:00,16:00,25,8,35,Evening,02/06/2026,Tuesday,Available
C0099,Part-Time,51.629939,-0.032047,51.580014,-0.047467,12,3,"First Aid, Mobility Support, Dementia Care",Female,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",11:00,16:00,25,8,35,Evening,03/06/2026,Wednesday,Available
C0099,Part-Time,51.629939,-0.032047,51.580014,-0.047467,12,3,"First Aid, Mobility Support, Dementia Care",Female,English,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",11:00,16:00,25,8,35,Evening,05/06/2026,Friday,Available
C0100,Part-Time,51.660903,-0.239475,51.66101,-0.260634,5,3,"Personal Care, Palliative Care",Male,English,Car,Flexible,Flexible,10:00,14:00,25,7,28,Evening,01/06/2026,Monday,Available
C0100,Part-Time,51.660903,-0.239475,51.66101,-0.260634,5,3,"Personal Care, Palliative Care",Male,English,Car,Flexible,Flexible,10:00,14:00,25,7,28,Evening,02/06/2026,Tuesday,Available
C0100,Part-Time,51.660903,-0.239475,51.66101,-0.260634,5,3,"Personal Care, Palliative Care",Male,English,Car,Flexible,Flexible,10:00,14:00,25,7,28,Evening,03/06/2026,Wednesday,Available
C0100,Part-Time,51.660903,-0.239475,51.66101,-0.260634,5,3,"Personal Care, Palliative Care",Male,English,Car,Flexible,Flexible,10:00,14:00,25,7,28,Evening,04/06/2026,Thursday,Available
C0100,Part-Time,51.660903,-0.239475,51.66101,-0.260634,5,3,"Personal Care, Palliative Care",Male,English,Car,Flexible,Flexible,10:00,14:00,25,7,28,Evening,06/06/2026,Saturday,Available
C0100,Part-Time,51.660903,-0.239475,51.66101,-0.260634,5,3,"Personal Care, Palliative Care",Male,English,Car,Flexible,Flexible,10:00,14:00,25,7,28,Evening,07/06/2026,Sunday,Available
